playerID,Name,Age,Nationality,Club,Value,Wage,preferredFoot
257298,Alberk Koç,23,Turkey,Çaykur Rizespor,250000,2000,Left
256949,Albert Grønbæk,19,Denmark,Aarhus GF,110000,1000,Right
257649,Aleks Ławniczak,21,Poland,Warta Poznań,375000,550,Right
257398,Alessandro Albanese,20,Belgium,Waasland-Beveren,775000,2000,Right
257304,Ammar Helac,22,Austria,FK Austria Wien,450000,3000,Right
257727,Andrei Tofan,23,Romania,FC Argeș,450000,1000,Right
257186,Ardon Jashari,17,Switzerland,FC Luzern,120000,500,Left
257255,Barne Pernot,21,Germany,SC Verl,350000,500,Right
257895,Brian McManus,18,Republic of Ireland,Shelbourne FC,60000,500,Left
257140,Charly Jan,21,France,FC Nantes,130000,2000,Right
257478,Cheye Alexander,25,England,AFC Wimbledon,240000,1000,Right
257623,Damjan Daničić,20,Serbia,Dinamo Zagreb,425000,500,Left
257542,Danny Whitehall,24,England,Kilmarnock,180000,1000,Right
257812,Denis Hrezdac,18,Romania,UTA Arad,110000,500,Right
256966,Dragan Lausberg,18,Belgium,Royal Antwerp FC,200000,850,Left
257426,Edgar López,21,Mexico,Club Tijuana,170000,3000,Right
257123,Emil Hellman,19,Sweden,Helsingborgs IF,60000,500,Left
257216,Emilio Estevez Tsai,21,Chinese Taipei,ADO Den Haag,400000,1000,Right
257325,Emmanuel Samba,19,France,Servette FC,170000,2000,Right
256942,Eric Martel,18,Germany,RB Leipzig,200000,2000,Right
257375,Esteve Peña Albons,23,Spain,FC Cartagena,350000,1000,Right
257383,Francisco Da Costa Aragão,25,Brazil,Querétaro,325000,2000,Right
257110,Francisco González Verjara,21,Spain,RCD Mallorca,525000,1000,Right
256975,Fuad Rahimi,22,Kosovo,FC Vaduz,140000,1000,Right
257721,George Micle,18,Romania,FC Argeș,180000,500,Left
257232,Gian Luca Schulz,21,Germany,FC Hansa Rostock,400000,800,Right
257723,Grigore Turda,22,Romania,FC Argeș,450000,1000,Right
257778,Henry Jon Crosthwaite,17,Germany,SV Darmstadt 98,140000,650,Right
257019,Hugo Gambor,17,France,Paris FC,130000,500,Right
257901,Héctor Holguín,19,United States,Santos Laguna,190000,1000,Right
257550,Ibrahim Al Kaabi,27,United Arab Emirates,,0,0,Right
257854,Jack Newman,18,Scotland,Dundee United,100000,500,Right
257680,Jianwen Wang,32,China PR,Qingdao Huanghai F.C.,20000,2000,Right
256873,Julius Paris,18,Germany,KFC Uerdingen 05,60000,500,Right
257233,Kevin Bemanga,22,France,Angers SCO,300000,3000,Right
257316,Lasse Jürgensen,22,Germany,SC Verl,325000,500,Left
257377,Manuel Viana Martínez,25,Spain,FC Cartagena,375000,2000,Left
257553,Marc Augé,19,Germany,VfL Osnabrück,100000,1000,Right
257212,Marcos Celorrio Yécora,23,Spain,Sandefjord Fotball,220000,700,Right
257053,Marius Köhl,19,Germany,1. FC Saarbrücken,100000,650,Right
257473,Mariusz Fornalczyk,17,Poland,Pogoń Szczecin,160000,500,Left
257265,Matheus de Barros da Silva,22,Brazil,Moreirense FC,1100000,4000,Right
257857,Matthias Heiland,18,Germany,Eintracht Braunschweig,140000,850,Right
257196,Mehmet Kurt,24,Germany,SC Verl,450000,500,Right
257206,Mitchy Ntelo,19,Belgium,Standard de Liège,275000,2000,Right
257149,Moritz Schulze,19,Germany,SC Paderborn 07,230000,1000,Right
257768,Nicola Mosti,22,Italy,AC Monza,300000,800,Left
257175,Nikell Touglo,18,Germany,Fortuna Düsseldorf,250000,1000,Right
257515,Nikola Pejčić,19,Belgium,Waasland-Beveren,425000,900,Right
257094,Nuno Miguel Oliveira Borges,32,Cape Verde,CD Nacional,575000,5000,Right
257903,Oltan Karakullukçu,28,Turkey,BB Erzurumspor,250000,3000,Right
257136,Omar Haktab Traoré,22,Germany,KFC Uerdingen 05,700000,2000,Right
257362,Pablo Bobadilla Sáenz,24,Spain,UD Logroñés,1000000,3000,Right
257900,Sigitas Olberkis,23,Lithuania,Sligo Rovers,90000,500,Right
257195,Simone Muratore,22,Italy,Juventus,525000,500,Right
257235,Teddy Boulhendi,19,France,OGC Nice,375000,2000,Right
257148,Tim Weißmann,23,Germany,VfB Lübeck,190000,600,Left
257021,Youssoupha N'Diaye,22,Senegal,Paris FC,160000,1000,Right
256811,Adan George,17,England,Birmingham City,100000,600,Right
255808,Agustín Alfaro,21,Uruguay,Centro Atlético Fénix,90000,500,Left
255788,Agustín Morales,22,Uruguay,River Plate Montevideo,100000,500,Right
256554,Aiden Walker,20,England,Mansfield Town,100000,2000,Right
255952,Aldo Pérez,19,Paraguay,Club Guaraní,375000,500,Right
255930,Ben Garrity,22,England,Oldham Athletic,110000,2000,Right
256688,Cameron Puertas,21,Switzerland,FC Lausanne-Sport,375000,2000,Right
256085,Carlos Montoya,18,Peru,Alianza Lima,130000,500,Right
256713,Chris Mochrie,17,Scotland,Dundee United,130000,500,Left
256047,Christopher Lungoyi,19,Switzerland,FC Lugano,275000,1000,Right
256534,Cristóbal Finch,18,Chile,Universidad Católica,110000,500,Right
255866,Diego Fernández,17,Paraguay,Sportivo Luqueño,250000,500,Right
256123,Diego Nava,20,Mexico,Atlético de San Luis,425000,2000,Right
255970,Ezequiel Navarro,18,Argentina,Club Atlético Huracán,150000,650,Right
255727,Fabricio Correa,19,Uruguay,River Plate Montevideo,140000,500,Right
256130,Faris Abdi,21,Saudi Arabia,Al Wehda,160000,2000,Left
256145,Felipe Zenobio,20,Argentina,Club Atlético Tigre,250000,1000,Right
255824,George Campbell,19,United States,Atlanta United,160000,650,Right
256040,Herman Haugen,20,Norway,Viking FK,250000,600,Right
255889,Ibrahim Kargbo Jr.,20,Belgium,Dynamo Kyiv,875000,500,Right
256397,Isak Dybvik Määttä,18,Norway,Aalesunds FK,425000,500,Left
256776,Issac Schmidt,20,Switzerland,FC Lausanne-Sport,200000,2000,Right
255755,Jack de Vries,18,United States,Philadelphia Union,100000,500,Left
255908,Jairo Quinteros,19,Bolivia,Club Bolívar,50000,500,Left
255725,Jefferson Vernaza,18,Ecuador,Emelec,170000,500,Right
256037,Jesse Zamudio,21,Mexico,Club León,350000,3000,Right
256510,Joel Bagan,18,England,Cardiff City,60000,1000,Left
256053,John Pulskamp,19,United States,Sporting Kansas City,120000,500,Right
255814,Juan Briones,18,Ecuador,SD Aucas,130000,500,Right
255860,Julio Martínez Cortés,18,Spain,Málaga CF,350000,750,Right
255741,Kaito Kamiya,23,Japan,Kawasaki Frontale,110000,2000,Right
256850,Kedus Haile-Selassie,18,Switzerland,FC Zürich,80000,800,Right
255899,Kevin Díaz,18,Venezuela,Llaneros de Guanare,350000,500,Right
256787,Kryss Chapelle,20,France,AJ Auxerre,120000,850,Right
256125,Leandro da Silva Alves,21,Brazil,Rio Ave FC,725000,2000,Left
256694,Louis Bury,24,France,Pau FC,525000,1000,Right
255682,Lucas Greno,17,Uruguay,Club Plaza Colonia,230000,500,Right
256051,Marcelino Nuñez,20,Chile,Universidad Católica,170000,500,Right
256016,Marcos Enrique,20,Argentina,Vélez Sarsfield,625000,2000,Right
255948,Mark Byrne,19,Republic of Ireland,Sligo Rovers,60000,500,Right
256342,Mark Gallagher,19,England,Aberdeen,130000,800,Right
256447,Mathéo Parmentier,17,Belgium,KAA Gent,170000,500,Right
256139,Mathías Pintos,20,Uruguay,Peñarol,350000,500,Left
256291,Matthias Haeder,31,Germany,SC Verl,140000,550,Right
256456,Mick Gudra,19,Germany,Hannover 96,170000,3000,Left
256185,Miguel Ángel Cornejo,20,Peru,Alianza Lima,130000,500,Right
255990,Niall O'Keeffe,19,Republic of Ireland,Waterford FC,40000,500,Right
256024,Nkosi Burgess,23,United States,FC Dallas,240000,1000,Right
255778,Orges Bunjaku,18,Switzerland,FC Basel 1893,160000,850,Left
256197,Piero Hincapié,18,Ecuador,Club Atlético Talleres,250000,650,Left
256499,Robert Voloder,19,Germany,1. FC Köln,180000,2000,Left
255852,Roberto Corral García,21,Spain,Real Valladolid CF,300000,2000,Left
255855,Ryoya Morishita,23,Japan,Sagan Tosu,375000,800,Right
256068,Sandro Notaroberto,22,Venezuela,Caracas FC,300000,500,Left
256789,Setigui Karamoko,20,France,AS Saint-Étienne,250000,3000,Left
256022,Víctor Abrego,23,Bolivia,Club Bolívar,80000,500,Right
256127,William Bøving,16,Denmark,FC København,80000,500,Right
255831,Won Ho Shin,19,Korea Republic,Gamba Osaka,300000,1000,Left
255949,Ángel Benítez,24,Paraguay,Club Guaraní,650000,500,Right
255145,Aidan Morris,18,United States,Columbus Crew SC,190000,500,Right
255082,Alexandru Albu,26,Romania,UTA Arad,725000,2000,Left
255285,Alin Șeroni,33,Romania,FC Botoşani,250000,3000,Left
255191,Camilo Núñez,26,Uruguay,Centro Atlético Fénix,300000,500,Right
255060,Cristian Zúñiga,28,Colombia,Alianza Lima,325000,500,Right
254907,Cristóbal Campos,19,Chile,Universidad de Chile,90000,600,Right
255274,Dostonbek Tursunov,25,Uzbekistan,Busan IPark,350000,1000,Right
255666,Douglas Julio,27,Venezuela,Llaneros de Guanare,70000,500,Left
255130,Eddie Munjoma,21,United States,FC Dallas,110000,850,Right
255410,Egzon Bejtulai,25,North Macedonia,Helsingborgs IF,250000,550,Right
255365,Esteban Valencia,20,Chile,Unión La Calera,200000,500,Right
254754,Fernando Benítez,21,Paraguay,Sportivo Luqueño,450000,500,Left
255394,Fidel Ambríz,17,Mexico,Club León,160000,500,Right
255228,Fumiya Unoki,18,Japan,Kashiwa Reysol,210000,800,Left
255580,Giacomo Quagliata,20,Italy,Heracles Almelo,425000,950,Left
255320,Giuseppe Barone,20,United States,Perugia,120000,550,Right
254881,Hayato Nakama,28,Japan,Kashiwa Reysol,1100000,6000,Right
254848,Hidetoshi Takeda,18,Japan,Urawa Red Diamonds,120000,650,Right
255264,Ignacio González,36,Uruguay,Zamora FC,30000,500,Left
255532,Isaac Nuhu,18,Ghana,KAS Eupen,325000,900,Right
255651,Jairo Uscamayta,18,Peru,Cusco FC,160000,500,Right
255188,Jamie Browne,19,Republic of Ireland,Finn Harps,45000,500,Right
254774,Javier Domínguez,20,Paraguay,Sportivo Luqueño,140000,500,Right
254973,Joaquín Abdala,20,Chile,Coquimbo Unido,275000,500,Right
255419,Joel Mumbongo,21,Sweden,Burnley,160000,6000,Right
255100,Jorge Luis Aguilar,27,Paraguay,Club Tijuana,575000,5000,Right
255290,João Manuel Silva Monteiro,19,Portugal,Os Belenenses,375000,500,Left
255203,Juan Pretel,36,Peru,Cusco FC,50000,500,Right
255187,Juan Diego Gutiérrez,28,Peru,Oriente Petrolero,375000,500,Left
255451,Juan José Franco,28,Paraguay,Nacional Asunción,325000,500,Right
255062,Junior Moreno,20,Venezuela,Caracas FC,140000,500,Right
254841,Keisuke Kurokawa,23,Japan,Gamba Osaka,150000,2000,Left
254874,Kengo Kitazume,28,Japan,Kashiwa Reysol,650000,4000,Right
255028,Lautaro Torres,22,Argentina,Patronato,500000,3000,Right
255310,Leonard Owusu,23,Ghana,Vancouver Whitecaps FC,425000,1000,Right
254766,Luis Ibarra,21,Paraguay,Sportivo Luqueño,130000,500,Right
255467,Mame Ass Ndir,18,Senegal,Perugia,130000,500,Right
254706,Marcos Duré,29,Paraguay,Sportivo Luqueño,120000,500,Right
255051,Mateo Abeijón,20,Uruguay,Liverpool Fútbol Club,575000,500,Left
255402,Mauricio Isais,19,United States,Club León,275000,2000,Right
255681,Maximiliano Cabral,19,Uruguay,Club Plaza Colonia,230000,500,Right
255617,Memet Abdulla Ezmat,22,China PR,Qingdao Huanghai F.C.,40000,2000,Left
255642,Mikkel Hyllegaard,21,Denmark,Odense Boldklub,140000,2000,Right
255260,Nicolás Machado,23,Uruguay,Centro Atlético Fénix,110000,500,Left
255480,Niels Grevink,22,Netherlands,SV Meppen,110000,500,Right
255318,Noah Billingsley,22,New Zealand,Minnesota United FC,250000,1000,Right
254968,Ogulcan Bekar,19,Austria,SCR Altach,300000,1000,Right
255345,Paolo Izaguirre,22,Peru,Club Atlético Grau,100000,500,Right
255255,Paulo Estrela Moreira Alves,21,Portugal,Portimonense SC,300000,950,Right
255314,Peter Kioso,20,DR Congo,Luton Town,250000,2000,Right
254833,Seiji Kimura,18,Japan,FC Tokyo,150000,500,Right
254876,Shun Yoshida,23,Japan,Oita Trinita,325000,600,Right
254939,Steven Rivadeneyra,25,Peru,Alianza Lima,350000,500,Right
255014,Teddy Bartouche,23,France,FC Lorient,50000,3000,Right
254996,Thibaut Vargas,20,France,Montpellier HSC,375000,3000,Right
255462,Tiago Banega,21,Argentina,Racing Club,975000,3000,Right
254769,Victor Villalba,21,Paraguay,Sportivo Luqueño,230000,500,Right
254872,William Seymore,28,United States,Sligo Rovers,90000,500,Right
255674,Yosmel Gil,19,Venezuela,Aragua FC,220000,500,Right
255593,Yuki Kusano,23,Japan,Yokohama FC,275000,850,Right
254576,Agustín Curruhinca,20,Argentina,Club Atlético Huracán,275000,2000,Right
254225,Anderson Oliveira da Silva,21,Brazil,Portimonense SC,625000,2000,Right
253897,Andrés Montero,26,Venezuela,Coquimbo Unido,1200000,2000,Right
254020,Antoine Valerio,20,France,Nîmes Olympique,450000,3000,Left
254697,Braian Maidana,20,Argentina,Club Atlético Huracán,300000,2000,Right
254201,Carlos Cuero,24,Ecuador,SD Aucas,750000,500,Left
254040,Christian Latorre,33,Uruguay,Club Blooming,220000,500,Right
254701,Danilo Santacruz,25,Paraguay,Nacional Asunción,1000000,500,Right
253824,David Noboa,25,Ecuador,Delfín SC,975000,500,Right
254537,Davíð Kristján Ólafsson,25,Iceland,Aalesunds FK,350000,850,Left
253779,Diego García,26,Venezuela,Aragua FC,180000,500,Right
254010,Ekhi Bravo Díaz,22,Spain,SD Eibar,275000,4000,Right
253811,Enmanuel Páucar,23,Peru,Club Atlético Grau,925000,500,Right
254279,Erion Sadiku,18,Kosovo,Varbergs BoIS,210000,500,Right
254609,Facundo Ospitaleche,24,Uruguay,River Plate Montevideo,210000,500,Left
254649,Facundo Vigo,21,Uruguay,River Plate Montevideo,180000,500,Left
254359,Federico Acuña,35,Paraguay,Sol de América,140000,500,Left
254265,Florent Poulolo,23,France,Getafe CF,240000,4000,Right
254694,Francisco Ginella,21,Uruguay,Los Angeles FC,275000,1000,Right
253909,Francisco Mera,28,Ecuador,Delfín SC,450000,500,Right
253998,Harvey Bradbury,20,England,Morecambe,170000,2000,Right
254122,Harvey Cartwright,18,England,Hull City,160000,500,Right
254326,Henri Ogunby,18,England,Burnley,160000,2000,Right
254233,Hólguer Matamoros,35,Ecuador,El Nacional,160000,500,Right
254215,Janus Vivar,21,Ecuador,SD Aucas,1400000,500,Left
254211,Jhon Espinoza,21,Ecuador,SD Aucas,1000000,500,Right
254629,Jhony Rodríguez,24,Venezuela,Llaneros de Guanare,300000,500,Right
253955,Jiaqi Han,20,China PR,Guangzhou R&F FC,150000,1000,Right
254644,Jordan Bender,18,United States,Orlando City SC,100000,500,Right
253896,Jorge Echeverría,20,Venezuela,Caracas FC,100000,500,Right
253764,Jorge Valín Sánchez,19,Spain,Deportivo de La Coruña,625000,1000,Right
254632,José Neris,20,Uruguay,River Plate Montevideo,375000,500,Right
253899,José Torres,27,Venezuela,Aragua FC,375000,500,Right
253886,Juan Acosta,26,Uruguay,Peñarol,800000,500,Right
254622,Juan Pablo Plada,21,Uruguay,River Plate Montevideo,300000,500,Right
254627,Junior Vargas,21,Venezuela,Llaneros de Guanare,400000,500,Right
254091,Kieran Farren,19,Republic of Ireland,Finn Harps,50000,500,Right
254075,Leandro Suhr,22,Uruguay,Club Plaza Colonia,850000,500,Right
254399,Luis Franco,20,Paraguay,Sol de América,120000,500,Right
254464,Maikel Chang,29,Cuba,Real Salt Lake,200000,2000,Right
253800,Manuel Trías,21,Venezuela,Aragua FC,140000,500,Right
254207,Michel Rasmussen,21,Peru,Melgar FBC,275000,500,Right
254628,Nicolás Rodríguez,28,Uruguay,River Plate Montevideo,550000,500,Right
254461,Nildo Viera,27,Paraguay,Sol de América,750000,500,Right
254561,Pablo Haro Hernanz,22,Spain,UD Las Palmas,475000,2000,Right
254501,Pape Meissa Ba,22,Senegal,ESTAC Troyes,375000,2000,Right
254148,Patrik Wålemark,18,Sweden,BK Häcken,160000,500,Left
253890,Pedro Perlaza,29,Ecuador,LDU Quito,875000,500,Right
254664,Pedro Ramírez,27,Venezuela,Zamora FC,325000,500,Right
253812,Ricardo Andreutti,33,Venezuela,Caracas FC,275000,500,Right
254401,Ricardo Farro,35,Peru,Cusco FC,80000,500,Right
253663,Riku Danzaki,20,Japan,Hokkaido Consadole Sapporo,210000,850,Right
253895,Robert Hernández,26,Venezuela,Caracas FC,575000,500,Right
254408,Roberto Céspedes,21,Peru,Club Atlético Grau,375000,500,Left
253983,Roko Baturina,19,Croatia,Dinamo Zagreb,300000,500,Left
253943,Ronan Boyce,19,Republic of Ireland,Derry City,60000,500,Right
253971,Tom Dickson-Peters,16,Scotland,Norwich City,250000,2000,Right
254505,Zidane Banjaqui,20,Portugal,CD Aves,1200000,3000,Right
254634,Óscar Hernández,26,Venezuela,Rionegro Águilas,350000,500,Right
252980,Aldair Peña,19,Venezuela,Estudiantes de Mérida,160000,500,Right
253530,Aldair Salazar,25,Peru,Alianza Lima,1200000,500,Right
253361,Andrés López,27,Ecuador,Universidad Católica del Ecuador,650000,500,Right
253654,Andy Polar,23,Peru,Deportivo Binacional,825000,500,Right
253533,Angel Pérez,30,Peru,Deportivo Binacional,600000,500,Right
253569,Angel Quiñónez,22,Ecuador,Barcelona Sporting Club,1200000,500,Right
252777,Anointed Chukwu,18,Nigeria,Salford City,120000,1000,Right
253237,Ayrton Cougo,24,Uruguay,Nacional de Montevideo,750000,500,Left
253542,Brandon Palacios,22,Peru,Cusco FC,350000,500,Right
253265,Bryan Olivera,26,Uruguay,Centro Atlético Fénix,550000,500,Left
253539,Carlos Caraza,34,Peru,Sport Huancayo,230000,500,Right
253493,Christoph Messerer,18,Austria,SKN St. Pölten,250000,500,Right
252884,Dom Jefferies,17,Wales,Newport County,45000,500,Right
253374,Elliot Bonds,20,Guyana,Cheltenham Town,120000,1000,Right
253560,Enzo Díaz,28,Argentina,Club Atlético Tigre,210000,3000,Right
253408,Eoin Teggart,17,Northern Ireland,Portsmouth,60000,500,Left
253268,Federico Martínez,23,Uruguay,Rosario Central,775000,4000,Right
253585,Francisco Duclós,24,Peru,Alianza Lima,90000,500,Left
253261,Franco Romero,25,Uruguay,Liverpool Fútbol Club,525000,500,Right
253610,Gabriel Marques de Andrade Pinto,32,Brazil,Barcelona Sporting Club,240000,500,Right
253438,George Merloi,20,Romania,Astra Giurgiu,800000,2000,Left
253211,Gonzalo Crettaz,20,Argentina,Málaga CF,375000,900,Right
253494,Gordon Büch,24,Germany,FC Ingolstadt 04,150000,1000,Left
253357,Guillermo de los Santos,29,Uruguay,Universidad Católica del Ecuador,600000,500,Right
252881,Harrison Hopper,19,England,Rochdale,60000,500,Right
253313,Ignacio Pereira,22,Uruguay,Centro Atlético Fénix,475000,500,Left
252916,Ignacio Ramón del Valle,21,Spain,Elche CF,400000,3000,Right
253013,Jacob Bergström,25,Sweden,Mjällby AIF,210000,700,Right
253566,Jairo Otero,26,Venezuela,Caracas FC,130000,500,Right
253510,Jake O'Brien,19,Republic of Ireland,Cork City,45000,500,Right
253110,Jan de Boer,20,Netherlands,FC Groningen,150000,850,Right
253193,Jefferson Silva Encada,21,Guinea Bissau,Vitória Guimarães,550000,2000,Right
253223,Jhonny Quiñónez,22,Ecuador,SD Aucas,600000,500,Right
253301,Jorge Trinidad,27,Uruguay,Centro Atlético Fénix,325000,500,Right
253249,José Florentín,23,Paraguay,Club Guaraní,425000,500,Right
253303,Juan Alvez,36,Uruguay,Centro Atlético Fénix,80000,500,Right
252914,Luis Castillo Grau,20,Spain,Elche CF,300000,2000,Right
253581,Marcos Lliuya,28,Peru,Sport Huancayo,900000,500,Right
253053,Mario-Jason Kikonda,24,France,Paris FC,725000,2000,Right
253090,Martin Lukov,26,Bulgaria,,0,0,Right
253632,Michael Sotillo,35,Peru,Deportivo Binacional,475000,500,Right
253189,Mohamed Morabet,22,Germany,1. FC Kaiserslautern,200000,900,Right
252984,Omar Labrador,28,Venezuela,Estudiantes de Mérida,130000,500,Left
253552,Oshiro Takeuchi,25,Peru,Club Atlético Grau,675000,500,Right
253154,Oskar van Hattum,18,New Zealand,Wellington Phoenix,60000,500,Right
253577,Paolo Méndez,21,Peru,Deportivo Binacional,400000,500,Right
252749,Pierre Akono,19,Cameroon,KAS Eupen,450000,1000,Right
253594,Richard Salinas,32,Paraguay,River Plate Asunción,300000,500,Left
253252,Roberto Fernández,19,Paraguay,Club Guaraní,425000,500,Left
253243,Rodrigo Rivero,24,Uruguay,Club Libertad,1200000,500,Left
253099,Sagir Arce,18,United States,Mazatlán FC,170000,900,Left
252774,Samuel Adetiloye,18,England,Salford City,100000,800,Right
252924,Simone Pinna,22,Italy,Cagliari,750000,6000,Right
252888,Taylor Charters,18,England,Carlisle United,80000,700,Right
253652,Vladimir Castellón,30,Bolivia,Club Bolívar,600000,500,Right
253593,Víctor Balta,34,Peru,Sport Huancayo,200000,500,Right
253604,Yorkman Tello,30,Peru,Deportivo Binacional,375000,500,Right
253042,Yorwin Lobo,27,Venezuela,Estudiantes de Mérida,600000,500,Right
252908,Zak Ruggiero,19,Italy,Crotone,240000,1000,Right
252572,Çağtay Kurukalıp,18,Turkey,Kasimpaşa SK,190000,600,Left
252112,Alberto Hórreo Taveras,20,Spain,Real Oviedo,675000,1000,Right
251761,Alessandro Mallamo,20,Italy,Castellammare di Stabia,400000,500,Right
252536,Alex Doyle,19,England,Salford City,60000,2000,Right
252439,Alex Hurst,20,England,Port Vale,120000,2000,Left
251836,Alexander Porras,19,Colombia,Independiente Santa Fe,160000,500,Right
251735,Amanpreet Varkay,34,India,,0,0,Left
251920,Andrea Meroni,22,Italy,Pisa,900000,850,Right
252315,Antonio Candela,19,Italy,Trapani,725000,500,Right
252540,Anıl Gözütok,19,Germany,1. FC Kaiserslautern,200000,600,Right
251721,Attana Deshpande,39,India,,0,0,Left
251731,Bismeet Sidhu,32,India,,0,0,Right
251718,Bruno Vendaza,39,Ecuador,,0,0,Right
251976,Cameron Duke,19,United States,Sporting Kansas City,130000,750,Right
252309,Christy Manzinga,24,France,Motherwell,275000,1000,Right
252525,David Mistrafovic,19,Switzerland,FC Luzern,180000,1000,Right
252241,Davy Rouyard,20,France,FC Girondins de Bordeaux,130000,2000,Right
252016,Dennis Waidner,19,Germany,Bayern München II,140000,650,Right
251730,Durvish Raghavan,26,India,,0,0,Right
252158,Francesco Quintiero,19,Italy,Cosenza,50000,500,Right
251727,Hantidev Bhandari,31,India,,0,0,Right
252450,Harry Boyes,22,England,Sheffield United,45000,4000,Left
251881,Ionuț Mitran,18,Romania,Universitatea Craiova,110000,500,Right
252299,Jacob Ruhner,18,Germany,RB Leipzig,170000,2000,Left
252406,Jens Craenmehr,18,Netherlands,VVV-Venlo,180000,500,Right
251709,Jhonathan Doriado,30,Ecuador,,0,0,Right
252180,Jordan Northcott,17,Scotland,St. Johnstone FC,130000,500,Right
252407,João Paulo Marques Gonçalves,20,Portugal,CD Tondela,300000,900,Right
252506,Kacper Smoliński,19,Poland,Pogoń Szczecin,100000,600,Left
251919,Karim Saab,19,Venezuela,AC Mineros de Guayana,180000,500,Right
251698,Kevin Berlaso,32,Ecuador,,0,0,Right
251857,Kevin Frisorger,19,Germany,FC Würzburger Kickers,90000,600,Right
252490,Kota Watanabe,21,Japan,Yokohama F. Marinos,650000,2000,Right
252044,Leonel Picco,20,Argentina,Arsenal de Sarandí,550000,2000,Right
252538,Lorenz Otto,19,Germany,1. FC Kaiserslautern,120000,500,Right
251891,Lucas Soares de Almeida,22,Brazil,Vitória Guimarães,450000,2000,Right
252384,Lucas Tomlinson,19,England,Bristol Rovers,60000,1000,Right
251760,Matej Rodin,24,Bosnia Herzegovina,Cracovia,400000,2000,Right
251846,Mihai Velisar,21,Romania,Gaz Metan Mediaş,800000,2000,Left
252568,Mohammed Sagaf,21,England,Carlisle United,180000,2000,Right
252374,Natanael Ntolla Thio,21,France,FC Sochaux-Montbéliard,230000,950,Left
252263,Niklas Kölle,19,Germany,1. FSV Mainz 05,350000,2000,Left
252140,Omar Carabalí,22,Chile,Colo-Colo,300000,1000,Right
251733,Palkesh Nagarajan,30,India,,0,0,Right
251702,Pedro Vaquizo,34,Ecuador,,0,0,Right
251723,Prakul Bhatt,35,India,,0,0,Left
251679,Ramiro Balbuena,20,Argentina,Arsenal de Sarandí,550000,2000,Right
251781,Raul Opruț,22,Romania,FC Hermannstadt,625000,2000,Left
251848,Robert Moldoveanu,21,Romania,Dinamo Bucureşti,500000,1000,Right
252257,Robin Jalving,20,Netherlands,FC Emmen,120000,650,Right
251720,Rodrigo Mandive,34,Ecuador,,0,0,Right
251754,Sam Kersten,22,Netherlands,PEC Zwolle,675000,2000,Right
251717,Santiago Herreyra,27,Ecuador,,0,0,Right
251895,Shawn Adewoye,20,Belgium,KRC Genk,325000,2000,Right
252015,Shunta Tanaka,23,Japan,Hokkaido Consadole Sapporo,130000,900,Left
251843,Stephan Mensah,20,Germany,SpVgg Unterhaching,190000,950,Left
251941,Tomislav Štrkalj,23,Croatia,CD Tondela,925000,2000,Right
252447,Ulaş Zengin,23,Turkey,Gazişehir Gaziantep F.K.,160000,2000,Right
252520,Xiao Zhou,21,China PR,Dalian YiFang FC,45000,2000,Left
251978,Yannick Marchand,20,Switzerland,FC Basel 1893,150000,2000,Right
252214,Yiğit Kafkasyalı,22,Turkey,MKE Ankaragücü,50000,2000,Right
250869,Alexandre Vardin,29,France,Le Mans FC,375000,1000,Right
251236,Andrei Cordea,21,Romania,Academica Clinceni,625000,1000,Right
251049,Andrei Șerban,19,Romania,Chindia Târgovişte,400000,650,Right
251345,Archie Mair,18,Scotland,Norwich City,220000,600,Left
251444,Arnold Budimbu,25,Germany,MSV Duisburg,375000,750,Right
251262,Barry Baggley,18,Northern Ireland,Fleetwood Town,80000,600,Right
251143,Christopher Cheng,18,Norway,Stabæk Fotball,80000,500,Left
251073,Cristian Dumitru,18,Romania,Academica Clinceni,275000,500,Right
251213,Cristian Vega,26,Argentina,Central Córdoba,750000,4000,Right
251087,Daniel Bartl,30,Czech Republic,Raków Częstochowa,500000,2000,Right
250951,Daniel Kajzer,27,Poland,Śląsk Wrocław,45000,1000,Right
250939,Dante Stipica,29,Croatia,Pogoń Szczecin,1500000,4000,Right
251414,Danu Kinsella-Bishop,17,Republic of Ireland,UCD AFC,60000,500,Left
251219,Darragh Burns,17,Northern Ireland,St. Patrick's Athletic,60000,500,Right
251634,Eduard Florescu,23,Romania,FC Botoşani,130000,2000,Left
251246,Emanuel Romero,27,Argentina,Central Córdoba,300000,2000,Right
251127,Fernando Torrent,28,Argentina,Rosario Central,2700000,12000,Right
251196,Fortune Makaringe,27,South Africa,Orlando Pirates,1200000,500,Right
251261,Harvey Saunders,22,England,Fleetwood Town,60000,2000,Right
248868,Hernesto Caballero,29,Paraguay,Olimpia Asunción,475000,500,Right
251211,Hugo Vera Oviedo,29,Paraguay,Central Córdoba,375000,3000,Right
250864,Jack Concannon,20,England,Birmingham City,150000,2000,Right
251288,Jakov Medić,21,Croatia,SV Wehen Wiesbaden,375000,1000,Right
250932,Jan Grzesik,25,Poland,Warta Poznań,325000,900,Right
250849,Jan Sobociński,20,Poland,LKS Lodz,550000,800,Left
251295,Jan-Luca Rumpf,20,Germany,SC Paderborn 07,350000,2000,Right
250884,Javier Siverio Toro,21,Spain,Racing Santander,450000,2000,Right
250935,Josh Dixon,19,England,Carlisle United,80000,1000,Right
251173,Josh Mullin,27,Scotland,Ross County FC,475000,2000,Right
