playerID,overallrating,Position,Height,Weight,LWB,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Speed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DefensiveAwareness,StandingTackle,SlidingTackle,WeakFoot,SkillMoves,attackRate,defendRate
229630,64,LB,187,77,63,63,64,64,64,64,64,59.0,49.0,54.0,54.0,34.0,60.0,52.0,68.0,38.0,57.0,79.0,81.0,73.0,57.0,59.0,45.0,71.0,72.0,76.0,58.0,67.0,64.0,62.0,48.0,44.0,,,64.0,64.0,3,3,High,Medium
229815,66,LCB,187,83,56,56,59,66,66,66,59,24.0,21.0,62.0,54.0,29.0,31.0,27.0,24.0,41.0,44.0,55.0,60.0,63.0,50.0,67.0,52.0,75.0,77.0,84.0,33.0,73.0,66.0,24.0,46.0,41.0,55.0,64.0,69.0,67.0,2,2,Medium,High
229831,67,LB,175,73,65,65,65,62,62,62,65,62.0,50.0,50.0,70.0,38.0,66.0,42.0,37.0,62.0,69.0,66.0,68.0,71.0,57.0,65.0,41.0,58.0,62.0,60.0,48.0,54.0,60.0,52.0,47.0,51.0,63.0,66.0,68.0,69.0,2,3,High,Medium
229839,68,RB,172,68,67,67,66,64,64,64,66,64.0,33.0,56.0,67.0,27.0,66.0,33.0,38.0,65.0,68.0,72.0,73.0,74.0,61.0,71.0,38.0,56.0,75.0,60.0,32.0,65.0,66.0,60.0,53.0,42.0,63.0,65.0,65.0,64.0,3,2,Medium,High
229084,66,CB,187,83,57,57,58,66,66,66,58,36.0,35.0,59.0,66.0,37.0,47.0,40.0,37.0,40.0,57.0,50.0,38.0,46.0,63.0,37.0,43.0,67.0,49.0,74.0,39.0,68.0,68.0,42.0,44.0,39.0,59.0,68.0,66.0,65.0,3,2,Medium,Medium
229055,67,LB,187,84,65,65,65,65,65,65,65,59.0,42.0,70.0,67.0,45.0,67.0,63.0,68.0,60.0,64.0,71.0,74.0,67.0,59.0,59.0,58.0,50.0,77.0,76.0,52.0,66.0,65.0,69.0,50.0,55.0,54.0,62.0,63.0,63.0,3,3,Medium,Medium
229507,64,RCB,190,81,53,53,56,63,63,63,56,28.0,17.0,78.0,56.0,23.0,35.0,30.0,25.0,47.0,43.0,38.0,46.0,50.0,55.0,42.0,43.0,34.0,66.0,87.0,26.0,58.0,58.0,40.0,33.0,41.0,64.0,59.0,65.0,67.0,3,2,Medium,Medium
229515,65,LWB,185,84,63,63,63,62,62,62,63,64.0,63.0,53.0,61.0,42.0,61.0,68.0,61.0,55.0,62.0,73.0,73.0,79.0,62.0,68.0,57.0,50.0,69.0,79.0,55.0,68.0,58.0,59.0,55.0,51.0,53.0,60.0,60.0,61.0,3,2,High,Medium
226928,67,LB,154,73,65,65,65,64,64,64,65,61.0,32.0,52.0,62.0,29.0,64.0,60.0,46.0,54.0,62.0,73.0,69.0,63.0,56.0,68.0,65.0,64.0,66.0,61.0,58.0,60.0,66.0,57.0,48.0,49.0,52.0,69.0,70.0,70.0,2,2,Medium,High
226865,69,RB,182,78,68,68,68,68,68,68,68,66.0,28.0,60.0,60.0,28.0,63.0,41.0,35.0,38.0,61.0,74.0,71.0,65.0,68.0,63.0,34.0,71.0,76.0,71.0,28.0,79.0,68.0,52.0,53.0,40.0,62.0,62.0,72.0,71.0,3,3,Medium,Medium
227412,69,RB,172,73,69,69,68,66,66,66,68,67.0,55.0,49.0,64.0,31.0,65.0,37.0,46.0,62.0,67.0,86.0,76.0,69.0,61.0,75.0,74.0,66.0,85.0,80.0,53.0,69.0,62.0,49.0,43.0,63.0,64.0,69.0,65.0,68.0,5,3,Medium,Medium
228433,50,LB,175,67,51,51,50,47,47,47,50,45.0,28.0,35.0,42.0,35.0,48.0,25.0,33.0,34.0,40.0,74.0,78.0,77.0,53.0,75.0,52.0,64.0,68.0,43.0,29.0,53.0,49.0,47.0,39.0,32.0,,,52.0,52.0,3,2,Medium,Medium
228152,59,CB,190,77,52,52,54,59,59,59,54,33.0,25.0,62.0,37.0,31.0,47.0,34.0,33.0,34.0,51.0,59.0,54.0,44.0,57.0,50.0,43.0,75.0,68.0,80.0,31.0,55.0,56.0,25.0,40.0,40.0,47.0,57.0,58.0,57.0,3,2,Medium,Medium
228426,64,CB,187,78,55,55,58,63,63,63,58,43.0,23.0,69.0,55.0,26.0,32.0,23.0,26.0,52.0,46.0,53.0,59.0,55.0,62.0,53.0,39.0,74.0,59.0,72.0,36.0,68.0,61.0,21.0,31.0,36.0,66.0,67.0,62.0,56.0,2,2,Low,Medium
227919,66,CB,190,81,52,52,56,66,66,66,56,27.0,16.0,69.0,48.0,22.0,28.0,28.0,22.0,23.0,42.0,35.0,41.0,36.0,61.0,37.0,37.0,67.0,57.0,85.0,18.0,69.0,63.0,30.0,34.0,36.0,55.0,66.0,71.0,67.0,2,2,Medium,Medium
227738,65,CB,190,87,54,54,58,65,65,65,58,29.0,22.0,66.0,49.0,24.0,26.0,28.0,26.0,39.0,48.0,55.0,69.0,34.0,58.0,45.0,34.0,82.0,61.0,86.0,19.0,56.0,61.0,31.0,33.0,36.0,56.0,63.0,67.0,64.0,3,2,Low,Medium
228824,62,LB,175,62,62,62,61,60,60,60,61,60.0,59.0,54.0,65.0,60.0,60.0,63.0,62.0,60.0,60.0,64.0,67.0,63.0,60.0,74.0,65.0,63.0,60.0,49.0,62.0,59.0,59.0,56.0,57.0,50.0,49.0,,64.0,62.0,3,2,Medium,Medium
228610,62,RB,172,60,60,60,60,59,59,59,60,55.0,33.0,52.0,58.0,29.0,57.0,31.0,40.0,51.0,60.0,75.0,76.0,66.0,55.0,73.0,48.0,65.0,70.0,65.0,33.0,66.0,57.0,53.0,49.0,43.0,48.0,58.0,59.0,56.0,2,2,Medium,Medium
228601,61,CB,154,81,51,51,54,61,61,61,54,26.0,19.0,57.0,40.0,26.0,29.0,28.0,23.0,33.0,37.0,63.0,55.0,57.0,58.0,54.0,35.0,76.0,62.0,77.0,17.0,61.0,57.0,21.0,27.0,39.0,50.0,64.0,62.0,65.0,2,2,Low,Medium
226862,60,CB,182,72,54,54,56,59,59,59,56,46.0,24.0,58.0,50.0,25.0,28.0,22.0,29.0,52.0,55.0,55.0,60.0,59.0,51.0,60.0,40.0,61.0,55.0,65.0,25.0,63.0,56.0,22.0,39.0,35.0,55.0,,60.0,61.0,3,2,Medium,Medium
227542,57,RB,154,68,55,55,56,57,57,57,56,52.0,31.0,58.0,42.0,41.0,48.0,42.0,38.0,40.0,40.0,65.0,55.0,57.0,60.0,55.0,37.0,62.0,61.0,51.0,28.0,69.0,59.0,47.0,40.0,44.0,39.0,,61.0,61.0,3,2,Medium,Medium
228701,61,CB,185,87,48,48,50,60,60,60,50,28.0,20.0,60.0,45.0,28.0,28.0,23.0,27.0,31.0,44.0,34.0,31.0,35.0,53.0,34.0,36.0,71.0,58.0,87.0,16.0,63.0,59.0,28.0,27.0,34.0,45.0,57.0,60.0,58.0,3,2,Medium,High
228578,59,LB,175,67,58,58,58,58,58,58,58,53.0,31.0,57.0,53.0,38.0,55.0,43.0,37.0,47.0,54.0,68.0,66.0,64.0,57.0,68.0,39.0,65.0,67.0,57.0,39.0,58.0,57.0,53.0,41.0,44.0,54.0,,61.0,56.0,2,2,High,Medium
226650,61,CB,185,77,56,56,58,61,61,61,58,36.0,31.0,66.0,50.0,26.0,43.0,23.0,28.0,48.0,55.0,71.0,66.0,62.0,58.0,60.0,35.0,72.0,64.0,70.0,29.0,66.0,57.0,36.0,37.0,31.0,63.0,53.0,64.0,61.0,3,2,Low,High
226089,59,CB,190,83,53,53,54,58,58,58,54,38.0,24.0,56.0,46.0,25.0,48.0,26.0,31.0,42.0,50.0,56.0,63.0,57.0,45.0,60.0,37.0,67.0,67.0,74.0,29.0,62.0,54.0,24.0,31.0,43.0,57.0,58.0,62.0,56.0,2,2,Medium,High
225555,72,RB,175,83,71,71,70,70,70,70,70,72.0,52.0,64.0,,59.0,71.0,70.0,63.0,69.0,72.0,75.0,80.0,76.0,70.0,77.0,68.0,74.0,74.0,74.0,63.0,80.0,68.0,69.0,68.0,55.0,67.0,62.0,71.0,69.0,3,3,High,Medium
225258,68,RB,175,67,65,65,66,66,66,66,66,61.0,31.0,60.0,61.0,41.0,59.0,58.0,37.0,49.0,61.0,72.0,70.0,67.0,66.0,83.0,58.0,73.0,71.0,68.0,49.0,71.0,69.0,48.0,46.0,46.0,61.0,62.0,65.0,68.0,3,2,Medium,High
225458,64,LB,175,67,62,62,62,61,61,61,62,62.0,34.0,44.0,59.0,25.0,62.0,31.0,27.0,52.0,59.0,70.0,77.0,66.0,55.0,67.0,40.0,67.0,59.0,62.0,33.0,64.0,56.0,35.0,38.0,35.0,53.0,64.0,67.0,65.0,2,2,High,Medium
226006,62,RB,172,72,60,60,60,59,59,59,60,59.0,28.0,51.0,58.0,26.0,57.0,56.0,26.0,54.0,60.0,68.0,63.0,67.0,58.0,73.0,35.0,63.0,69.0,63.0,26.0,62.0,58.0,58.0,55.0,44.0,57.0,57.0,60.0,61.0,3,2,Medium,Medium
226510,64,LCB,185,76,64,64,64,64,64,64,64,61.0,52.0,58.0,61.0,49.0,59.0,52.0,50.0,63.0,54.0,66.0,70.0,68.0,64.0,66.0,54.0,66.0,69.0,69.0,50.0,66.0,66.0,48.0,50.0,49.0,58.0,66.0,66.0,63.0,3,2,Medium,Medium
226056,60,RB,154,78,59,59,59,59,59,59,59,51.0,36.0,48.0,52.0,35.0,59.0,31.0,39.0,48.0,58.0,84.0,83.0,80.0,55.0,80.0,54.0,86.0,64.0,62.0,38.0,85.0,54.0,46.0,40.0,52.0,52.0,,57.0,61.0,3,2,Medium,High
226281,59,CB,190,84,50,50,53,58,58,58,53,30.0,27.0,57.0,42.0,32.0,33.0,35.0,33.0,29.0,42.0,52.0,44.0,47.0,51.0,47.0,47.0,71.0,59.0,70.0,25.0,53.0,58.0,25.0,29.0,48.0,56.0,,64.0,67.0,3,2,Low,Medium
224981,66,LCB,185,81,60,60,62,66,66,66,62,30.0,54.0,64.0,62.0,30.0,50.0,26.0,39.0,60.0,62.0,55.0,57.0,50.0,68.0,63.0,49.0,57.0,66.0,71.0,51.0,53.0,69.0,59.0,62.0,33.0,54.0,66.0,69.0,67.0,3,2,Medium,Medium
226640,58,RB,175,74,56,56,58,61,61,61,58,42.0,35.0,49.0,29.0,34.0,66.0,40.0,37.0,34.0,39.0,67.0,58.0,52.0,56.0,73.0,29.0,58.0,60.0,56.0,35.0,60.0,58.0,43.0,44.0,46.0,,,77.0,75.0,3,2,Low,Medium
226208,66,CB,154,73,61,61,62,65,65,65,62,57.0,21.0,59.0,55.0,26.0,41.0,48.0,25.0,46.0,57.0,53.0,59.0,36.0,58.0,65.0,37.0,82.0,60.0,64.0,20.0,60.0,66.0,47.0,35.0,37.0,43.0,,67.0,72.0,3,2,Medium,Medium
224811,76,CB,193,87,67,67,69,75,75,75,69,41.0,46.0,74.0,66.0,59.0,38.0,39.0,46.0,61.0,61.0,61.0,69.0,48.0,71.0,38.0,73.0,56.0,79.0,88.0,57.0,70.0,76.0,38.0,34.0,34.0,68.0,,77.0,73.0,3,2,Medium,Medium
225754,62,LB,154,72,62,62,62,60,60,60,62,65.0,39.0,52.0,53.0,40.0,47.0,58.0,42.0,52.0,54.0,73.0,75.0,66.0,51.0,71.0,41.0,67.0,69.0,62.0,35.0,56.0,62.0,41.0,39.0,50.0,,,60.0,66.0,3,2,Medium,Medium
225834,60,CB,175,69,58,58,59,59,59,59,59,51.0,27.0,58.0,56.0,32.0,45.0,39.0,40.0,52.0,45.0,68.0,73.0,60.0,51.0,68.0,42.0,77.0,74.0,71.0,34.0,58.0,56.0,40.0,47.0,43.0,55.0,,60.0,59.0,3,2,Medium,Medium
226173,61,CB,193,72,54,54,58,60,60,60,58,37.0,30.0,60.0,46.0,32.0,31.0,36.0,31.0,42.0,36.0,60.0,62.0,38.0,58.0,58.0,45.0,68.0,56.0,56.0,22.0,51.0,64.0,26.0,34.0,41.0,48.0,,68.0,69.0,3,2,Low,Medium
225450,63,CB,154,73,56,56,57,62,62,62,57,51.0,46.0,64.0,55.0,29.0,52.0,44.0,44.0,53.0,51.0,56.0,54.0,40.0,52.0,50.0,58.0,68.0,59.0,77.0,40.0,72.0,57.0,46.0,48.0,39.0,54.0,59.0,63.0,60.0,3,2,High,Medium
225894,70,CB,190,88,56,56,60,69,69,69,60,25.0,20.0,65.0,49.0,25.0,33.0,25.0,24.0,39.0,49.0,58.0,61.0,40.0,64.0,43.0,36.0,55.0,57.0,87.0,21.0,76.0,66.0,34.0,25.0,36.0,45.0,,73.0,72.0,2,2,Low,Medium
225681,70,RCB,182,69,59,59,62,70,70,70,62,17.0,20.0,69.0,68.0,20.0,33.0,24.0,58.0,50.0,73.0,56.0,57.0,46.0,62.0,52.0,55.0,64.0,56.0,72.0,52.0,76.0,67.0,17.0,19.0,45.0,55.0,70.0,75.0,72.0,3,2,High,Medium
225910,62,CB,182,81,51,51,55,62,62,62,55,35.0,18.0,69.0,37.0,30.0,22.0,26.0,23.0,32.0,40.0,52.0,65.0,57.0,57.0,60.0,35.0,71.0,54.0,78.0,30.0,61.0,62.0,32.0,34.0,41.0,44.0,63.0,67.0,53.0,3,2,Medium,High
225873,58,RB,190,76,55,55,56,57,57,57,56,54.0,35.0,62.0,54.0,43.0,55.0,51.0,45.0,51.0,57.0,44.0,52.0,41.0,54.0,38.0,42.0,50.0,65.0,65.0,36.0,48.0,53.0,39.0,46.0,52.0,45.0,55.0,59.0,56.0,2,2,Medium,High
226196,56,LB,175,64,55,55,55,54,54,54,55,52.0,53.0,46.0,52.0,34.0,52.0,35.0,32.0,53.0,53.0,64.0,75.0,86.0,50.0,83.0,42.0,81.0,62.0,63.0,43.0,54.0,50.0,56.0,60.0,40.0,59.0,50.0,55.0,54.0,2,2,Medium,Medium
225694,64,CB,182,71,62,62,63,64,64,64,63,56.0,34.0,65.0,62.0,37.0,56.0,40.0,37.0,56.0,60.0,63.0,60.0,55.0,59.0,62.0,65.0,72.0,72.0,73.0,30.0,66.0,62.0,31.0,58.0,39.0,57.0,63.0,64.0,65.0,3,2,Medium,High
223293,69,LB,170,64,69,69,68,66,66,66,68,66.0,31.0,65.0,66.0,35.0,67.0,65.0,37.0,60.0,70.0,72.0,71.0,72.0,70.0,85.0,74.0,75.0,74.0,52.0,34.0,72.0,67.0,61.0,49.0,45.0,68.0,67.0,66.0,69.0,3,3,Medium,Medium
223920,70,RCB,190,81,59,59,62,69,69,69,62,33.0,27.0,68.0,55.0,36.0,42.0,40.0,45.0,59.0,45.0,55.0,52.0,50.0,63.0,45.0,60.0,74.0,71.0,80.0,44.0,69.0,71.0,31.0,35.0,59.0,66.0,69.0,70.0,72.0,3,2,Medium,High
223445,65,RB,175,73,64,64,64,62,62,62,64,62.0,30.0,61.0,60.0,25.0,58.0,59.0,32.0,58.0,58.0,76.0,73.0,63.0,64.0,74.0,57.0,71.0,70.0,58.0,48.0,62.0,66.0,43.0,53.0,39.0,62.0,58.0,62.0,64.0,2,2,High,Medium
223426,68,LCB,187,74,63,63,66,68,68,68,66,44.0,23.0,66.0,56.0,28.0,45.0,48.0,27.0,47.0,49.0,80.0,80.0,37.0,64.0,51.0,40.0,66.0,71.0,75.0,26.0,65.0,72.0,39.0,43.0,35.0,68.0,71.0,71.0,67.0,3,2,Low,High
223992,63,CB,193,79,54,54,58,62,62,62,58,35.0,28.0,62.0,46.0,36.0,30.0,37.0,35.0,31.0,41.0,55.0,54.0,41.0,53.0,57.0,44.0,66.0,61.0,67.0,23.0,55.0,60.0,31.0,39.0,46.0,44.0,,75.0,72.0,3,2,Medium,Medium
223253,60,RCB,154,69,54,54,56,60,60,60,56,24.0,22.0,61.0,56.0,25.0,50.0,23.0,25.0,50.0,54.0,59.0,59.0,63.0,54.0,69.0,37.0,72.0,59.0,66.0,26.0,56.0,63.0,23.0,47.0,42.0,60.0,60.0,61.0,58.0,2,2,Medium,Medium
224568,64,LB,170,73,64,64,64,59,59,59,64,66.0,39.0,41.0,59.0,30.0,63.0,62.0,48.0,51.0,56.0,78.0,78.0,77.0,57.0,85.0,51.0,73.0,72.0,56.0,30.0,57.0,60.0,61.0,55.0,46.0,,,59.0,68.0,3,3,Medium,Medium
224369,58,LB,154,69,57,57,57,55,55,55,57,52.0,23.0,39.0,57.0,24.0,51.0,47.0,29.0,52.0,45.0,69.0,70.0,62.0,52.0,65.0,21.0,61.0,64.0,65.0,20.0,51.0,55.0,45.0,33.0,34.0,48.0,,59.0,61.0,2,2,Medium,Medium
224388,66,CB,182,78,56,56,57,66,66,66,57,25.0,18.0,69.0,57.0,40.0,56.0,24.0,26.0,54.0,58.0,49.0,50.0,56.0,59.0,56.0,51.0,81.0,63.0,81.0,31.0,74.0,65.0,35.0,49.0,33.0,65.0,58.0,67.0,62.0,3,2,Medium,Medium
224691,63,LCB,182,81,53,53,55,62,62,62,55,23.0,39.0,56.0,55.0,33.0,52.0,32.0,28.0,55.0,52.0,50.0,54.0,43.0,56.0,51.0,62.0,69.0,65.0,83.0,46.0,68.0,55.0,22.0,31.0,33.0,58.0,60.0,65.0,59.0,2,2,Medium,Medium
223607,67,LB,154,73,65,65,65,64,64,64,65,62.0,33.0,61.0,60.0,38.0,62.0,55.0,54.0,47.0,62.0,70.0,73.0,57.0,62.0,64.0,29.0,71.0,71.0,70.0,31.0,58.0,65.0,56.0,39.0,54.0,58.0,60.0,68.0,67.0,2,2,Medium,Medium
224292,59,LB,175,71,58,58,58,54,54,54,58,57.0,29.0,48.0,40.0,24.0,63.0,30.0,31.0,42.0,59.0,75.0,74.0,62.0,57.0,80.0,31.0,59.0,68.0,47.0,28.0,52.0,52.0,50.0,41.0,41.0,44.0,56.0,60.0,58.0,3,2,Low,Medium
224002,62,LWB,165,68,60,60,60,59,59,59,60,56.0,55.0,52.0,54.0,55.0,53.0,28.0,28.0,47.0,59.0,77.0,81.0,67.0,57.0,80.0,51.0,70.0,66.0,69.0,50.0,66.0,57.0,61.0,53.0,32.0,50.0,53.0,59.0,57.0,3,2,Medium,Medium
224115,65,RB,154,77,63,63,63,62,62,62,63,61.0,56.0,55.0,60.0,42.0,57.0,47.0,46.0,59.0,60.0,70.0,72.0,67.0,63.0,76.0,63.0,68.0,68.0,65.0,49.0,65.0,63.0,59.0,49.0,53.0,52.0,62.0,64.0,60.0,3,2,Medium,Medium
224327,65,RB,175,73,63,63,63,60,60,60,63,61.0,42.0,56.0,58.0,51.0,55.0,63.0,39.0,53.0,60.0,73.0,77.0,74.0,57.0,82.0,71.0,59.0,83.0,66.0,50.0,60.0,60.0,52.0,45.0,41.0,55.0,59.0,59.0,61.0,3,2,Medium,Medium
224810,69,CB,185,78,57,57,61,68,68,68,61,33.0,23.0,63.0,55.0,32.0,36.0,40.0,27.0,60.0,50.0,64.0,60.0,41.0,61.0,62.0,49.0,83.0,52.0,79.0,32.0,75.0,70.0,26.0,32.0,42.0,64.0,,73.0,68.0,2,2,Medium,Medium
222926,68,LB,154,68,66,66,66,62,62,62,66,65.0,41.0,55.0,65.0,46.0,66.0,59.0,60.0,62.0,70.0,88.0,81.0,76.0,57.0,72.0,56.0,72.0,68.0,57.0,41.0,57.0,61.0,58.0,45.0,54.0,66.0,61.0,65.0,64.0,3,3,High,Medium
223051,66,CB,182,78,59,59,62,66,66,66,62,24.0,20.0,74.0,41.0,24.0,42.0,32.0,32.0,28.0,53.0,78.0,73.0,54.0,68.0,65.0,39.0,71.0,79.0,78.0,23.0,61.0,64.0,25.0,23.0,34.0,,,65.0,70.0,2,2,Medium,Medium
222763,63,LB,167,67,63,63,63,62,62,62,63,55.0,33.0,49.0,66.0,35.0,66.0,41.0,35.0,58.0,62.0,71.0,70.0,80.0,58.0,87.0,30.0,52.0,57.0,68.0,27.0,54.0,52.0,49.0,51.0,49.0,,,69.0,71.0,2,2,Medium,Medium
222265,72,LB,175,69,71,71,71,65,65,65,71,70.0,41.0,55.0,62.0,35.0,73.0,40.0,41.0,58.0,66.0,92.0,91.0,72.0,66.0,80.0,30.0,64.0,72.0,55.0,41.0,45.0,65.0,61.0,60.0,39.0,63.0,,72.0,73.0,2,3,Medium,Medium
223064,67,CB,193,97,53,53,56,66,66,66,56,29.0,45.0,68.0,51.0,28.0,37.0,31.0,29.0,44.0,48.0,45.0,43.0,46.0,55.0,52.0,35.0,66.0,62.0,91.0,28.0,70.0,62.0,51.0,38.0,32.0,62.0,67.0,65.0,64.0,2,2,Medium,Medium
222539,56,CB,175,68,55,55,56,56,56,56,56,22.0,23.0,43.0,63.0,28.0,52.0,42.0,36.0,51.0,58.0,57.0,56.0,68.0,58.0,73.0,34.0,71.0,63.0,42.0,25.0,62.0,62.0,21.0,26.0,35.0,,,57.0,58.0,3,2,Medium,Medium
222266,62,RB,182,77,62,62,61,60,60,60,61,53.0,62.0,44.0,60.0,33.0,61.0,47.0,39.0,49.0,62.0,79.0,80.0,66.0,57.0,67.0,59.0,72.0,68.0,74.0,46.0,67.0,64.0,55.0,46.0,35.0,62.0,52.0,61.0,59.0,2,2,High,Medium
222200,53,LCB,190,79,46,46,49,53,53,53,49,29.0,15.0,46.0,25.0,23.0,29.0,22.0,24.0,20.0,27.0,56.0,52.0,48.0,43.0,39.0,34.0,66.0,70.0,79.0,15.0,48.0,50.0,25.0,26.0,39.0,37.0,51.0,61.0,60.0,3,2,Medium,Medium
223166,57,LB,182,74,55,55,56,52,52,52,56,53.0,39.0,49.0,43.0,38.0,52.0,41.0,29.0,40.0,53.0,84.0,76.0,62.0,53.0,65.0,54.0,59.0,64.0,61.0,38.0,41.0,50.0,50.0,45.0,50.0,53.0,,53.0,54.0,2,2,High,Low
221990,71,LCB,187,83,54,54,58,71,71,71,58,33.0,23.0,82.0,54.0,31.0,44.0,31.0,28.0,57.0,44.0,32.0,48.0,32.0,67.0,34.0,40.0,54.0,30.0,88.0,28.0,76.0,71.0,33.0,44.0,41.0,55.0,72.0,73.0,67.0,2,2,Medium,Medium
222980,71,LB,170,68,72,72,71,65,65,65,71,74.0,35.0,46.0,67.0,32.0,76.0,46.0,41.0,66.0,73.0,81.0,83.0,80.0,72.0,83.0,49.0,70.0,70.0,43.0,32.0,66.0,68.0,62.0,59.0,42.0,,,74.0,68.0,4,2,Medium,Medium
221859,63,LB,154,78,62,62,61,58,58,58,61,63.0,60.0,51.0,58.0,56.0,62.0,53.0,50.0,52.0,62.0,78.0,78.0,77.0,58.0,66.0,59.0,48.0,68.0,71.0,58.0,56.0,59.0,66.0,53.0,55.0,65.0,55.0,58.0,56.0,3,2,High,Medium
222346,67,LCB,182,79,61,61,64,67,67,67,64,34.0,19.0,65.0,59.0,24.0,31.0,24.0,25.0,53.0,56.0,68.0,65.0,58.0,78.0,74.0,45.0,71.0,75.0,75.0,23.0,66.0,66.0,24.0,29.0,38.0,59.0,67.0,67.0,66.0,2,2,Medium,Medium
222535,67,RB,154,71,66,66,66,64,64,64,66,66.0,39.0,55.0,63.0,35.0,66.0,42.0,33.0,59.0,62.0,77.0,82.0,74.0,58.0,68.0,63.0,81.0,78.0,69.0,40.0,67.0,60.0,62.0,56.0,35.0,60.0,,66.0,69.0,4,3,High,Low
222052,65,LB,182,68,64,64,63,60,60,60,63,70.0,39.0,55.0,63.0,21.0,68.0,32.0,31.0,60.0,65.0,72.0,69.0,73.0,67.0,70.0,52.0,60.0,69.0,57.0,45.0,69.0,62.0,64.0,57.0,32.0,57.0,51.0,60.0,61.0,3,3,Medium,Medium
222625,63,LCB,182,72,56,56,58,63,63,63,58,28.0,29.0,62.0,50.0,28.0,31.0,29.0,24.0,43.0,44.0,58.0,60.0,51.0,60.0,65.0,45.0,86.0,81.0,70.0,19.0,67.0,63.0,39.0,26.0,32.0,57.0,65.0,64.0,60.0,3,2,Medium,Medium
223091,59,LB,170,71,57,57,57,53,53,53,57,58.0,22.0,42.0,56.0,19.0,57.0,59.0,66.0,54.0,55.0,68.0,66.0,70.0,45.0,79.0,45.0,65.0,74.0,56.0,50.0,49.0,52.0,58.0,52.0,35.0,57.0,55.0,53.0,56.0,2,2,High,Medium
222018,67,RB,154,77,65,65,65,65,65,65,65,58.0,31.0,48.0,56.0,38.0,65.0,46.0,43.0,52.0,53.0,66.0,66.0,55.0,61.0,68.0,37.0,65.0,75.0,66.0,35.0,68.0,71.0,54.0,47.0,44.0,48.0,69.0,69.0,71.0,4,2,Medium,Medium
222618,62,LB,175,68,60,60,60,58,58,58,60,45.0,52.0,51.0,67.0,49.0,55.0,49.0,38.0,60.0,56.0,79.0,77.0,75.0,69.0,81.0,45.0,63.0,68.0,54.0,53.0,59.0,51.0,60.0,56.0,47.0,55.0,59.0,58.0,57.0,3,2,High,Medium
223016,68,LCB,182,79,61,61,63,68,68,68,63,49.0,33.0,74.0,60.0,30.0,42.0,26.0,36.0,59.0,50.0,66.0,65.0,58.0,60.0,58.0,64.0,80.0,72.0,76.0,43.0,76.0,68.0,41.0,33.0,53.0,55.0,61.0,69.0,64.0,2,2,Medium,High
222930,68,LCB,182,78,65,65,65,67,67,67,65,58.0,53.0,68.0,72.0,36.0,64.0,56.0,36.0,68.0,64.0,56.0,64.0,66.0,72.0,68.0,59.0,70.0,72.0,72.0,59.0,65.0,63.0,59.0,69.0,44.0,71.0,68.0,66.0,62.0,3,2,Medium,Medium
223045,69,LB,154,73,68,68,67,65,65,65,67,73.0,34.0,55.0,72.0,34.0,71.0,50.0,37.0,70.0,67.0,78.0,71.0,65.0,67.0,67.0,62.0,63.0,71.0,69.0,61.0,72.0,60.0,67.0,63.0,46.0,58.0,66.0,68.0,64.0,3,3,High,Medium
221750,74,RB,154,69,73,73,72,71,71,71,72,72.0,36.0,60.0,72.0,35.0,64.0,60.0,36.0,62.0,68.0,77.0,80.0,69.0,70.0,72.0,57.0,82.0,80.0,71.0,32.0,69.0,71.0,63.0,58.0,48.0,64.0,72.0,73.0,71.0,3,2,Medium,Medium
221329,64,LB,154,73,63,63,63,61,61,61,63,59.0,35.0,53.0,62.0,37.0,59.0,50.0,40.0,55.0,62.0,80.0,84.0,76.0,60.0,62.0,35.0,89.0,74.0,71.0,37.0,59.0,57.0,49.0,42.0,43.0,45.0,59.0,59.0,60.0,5,2,Medium,Medium
221711,66,RB,154,72,64,64,64,63,63,63,64,63.0,34.0,55.0,66.0,45.0,58.0,57.0,33.0,56.0,60.0,74.0,76.0,67.0,59.0,73.0,62.0,69.0,67.0,69.0,48.0,70.0,60.0,56.0,57.0,38.0,52.0,64.0,64.0,62.0,2,2,High,High
221327,57,CB,185,76,52,52,54,57,57,57,54,30.0,27.0,52.0,54.0,34.0,46.0,25.0,23.0,37.0,41.0,55.0,62.0,49.0,56.0,63.0,41.0,69.0,55.0,67.0,30.0,54.0,53.0,33.0,34.0,38.0,,,63.0,60.0,3,2,Medium,Medium
220489,68,RCB,190,87,59,59,61,68,68,68,61,31.0,26.0,68.0,58.0,22.0,58.0,24.0,30.0,48.0,48.0,54.0,57.0,41.0,58.0,55.0,36.0,77.0,62.0,76.0,27.0,61.0,64.0,30.0,38.0,29.0,58.0,74.0,74.0,72.0,2,2,Low,Medium
220531,63,CB,182,69,57,57,58,63,63,63,58,42.0,32.0,60.0,59.0,37.0,41.0,38.0,36.0,46.0,53.0,52.0,43.0,57.0,58.0,61.0,31.0,73.0,71.0,72.0,34.0,65.0,63.0,46.0,42.0,41.0,53.0,62.0,62.0,64.0,2,2,Medium,High
