playerID,overallrating,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Speed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DefensiveAwareness,StandingTackle,SlidingTackle,WeakFoot,SkillMoves,attackRate,defendRate
250936,65,RW,165,64,58,58,58,65,63,63,63,65,63.0,56.0,39.0,60.0,53.0,67.0,64.0,62.0,38.0,64.0,80.0,81.0,91.0,57.0,90.0,58.0,76.0,69.0,34.0,52.0,72.0,32.0,62.0,62.0,52.0,45.0,43.0,47.0,43.0,3,3,High,Low
250998,56,ST,187,82,56,56,56,56,56,56,56,56,45.0,53.0,52.0,53.0,45.0,58.0,51.0,58.0,46.0,59.0,74.0,77.0,60.0,54.0,60.0,57.0,60.0,61.0,62.0,49.0,40.0,15.0,48.0,47.0,53.0,49.0,19.0,17.0,19.0,4,2,Medium,Low
251189,65,RW,154,77,59,59,59,65,62,62,62,65,60.0,59.0,37.0,67.0,43.0,71.0,61.0,38.0,65.0,68.0,78.0,83.0,73.0,52.0,70.0,51.0,76.0,62.0,75.0,48.0,49.0,28.0,56.0,55.0,48.0,52.0,29.0,38.0,36.0,4,3,Medium,Medium
247636,60,RW,182,77,59,59,59,60,60,60,60,60,51.0,59.0,46.0,60.0,46.0,64.0,47.0,35.0,42.0,62.0,65.0,65.0,63.0,58.0,58.0,63.0,49.0,56.0,59.0,48.0,38.0,20.0,60.0,59.0,54.0,58.0,23.0,26.0,24.0,2,2,Medium,Medium
247333,55,RW,165,64,47,47,47,54,51,51,51,54,48.0,40.0,30.0,50.0,40.0,57.0,50.0,35.0,47.0,58.0,76.0,72.0,84.0,38.0,87.0,50.0,30.0,55.0,30.0,41.0,37.0,21.0,46.0,52.0,30.0,42.0,25.0,32.0,36.0,2,3,High,Medium
247473,61,ST,195,82,61,61,61,57,58,58,58,57,41.0,61.0,70.0,47.0,44.0,56.0,43.0,40.0,36.0,54.0,76.0,74.0,58.0,60.0,40.0,57.0,61.0,53.0,75.0,59.0,31.0,17.0,57.0,51.0,62.0,51.0,21.0,17.0,18.0,3,2,High,Medium
247707,51,ST,154,66,51,51,51,52,52,52,52,52,40.0,53.0,46.0,38.0,43.0,54.0,38.0,40.0,27.0,56.0,71.0,70.0,65.0,46.0,47.0,46.0,61.0,60.0,42.0,45.0,29.0,27.0,52.0,44.0,55.0,48.0,29.0,28.0,21.0,3,2,Medium,Low
247753,58,ST,182,74,58,58,58,53,55,55,55,53,29.0,60.0,57.0,49.0,54.0,54.0,38.0,32.0,33.0,56.0,55.0,58.0,62.0,58.0,54.0,61.0,65.0,64.0,64.0,53.0,48.0,17.0,59.0,43.0,60.0,56.0,11.0,18.0,12.0,3,2,Medium,Medium
247936,61,RW,182,69,58,58,58,61,59,59,59,61,62.0,56.0,47.0,61.0,53.0,63.0,48.0,46.0,50.0,58.0,71.0,74.0,69.0,53.0,62.0,54.0,71.0,69.0,63.0,47.0,41.0,35.0,60.0,54.0,51.0,52.0,37.0,32.0,32.0,2,3,Medium,Medium
247716,57,ST,193,92,57,57,57,49,52,52,52,49,22.0,55.0,66.0,38.0,50.0,52.0,26.0,26.0,27.0,55.0,64.0,61.0,58.0,52.0,56.0,63.0,59.0,64.0,92.0,42.0,77.0,22.0,51.0,40.0,53.0,41.0,23.0,24.0,21.0,3,2,Medium,Low
247578,59,ST,182,73,59,59,59,61,60,60,60,61,56.0,59.0,50.0,57.0,52.0,62.0,64.0,70.0,48.0,62.0,72.0,73.0,77.0,53.0,69.0,64.0,52.0,54.0,56.0,58.0,46.0,24.0,55.0,56.0,62.0,62.0,15.0,24.0,24.0,3,3,High,Low
248839,50,ST,185,77,50,50,50,45,47,47,47,45,28.0,52.0,52.0,39.0,50.0,41.0,39.0,22.0,22.0,46.0,63.0,68.0,59.0,43.0,49.0,56.0,69.0,50.0,62.0,44.0,33.0,12.0,47.0,33.0,59.0,39.0,13.0,17.0,13.0,2,3,Medium,Medium
247875,63,ST,182,78,63,63,63,61,62,62,62,61,50.0,64.0,62.0,52.0,56.0,64.0,67.0,52.0,39.0,63.0,69.0,67.0,63.0,64.0,68.0,65.0,65.0,56.0,66.0,63.0,28.0,12.0,64.0,51.0,66.0,60.0,13.0,15.0,19.0,3,2,Medium,Low
247569,59,ST,170,72,59,59,59,60,60,60,60,60,51.0,62.0,52.0,58.0,56.0,59.0,60.0,54.0,47.0,58.0,75.0,74.0,72.0,53.0,48.0,57.0,54.0,59.0,49.0,61.0,49.0,16.0,59.0,57.0,62.0,57.0,18.0,18.0,19.0,4,3,Medium,Low
247843,65,CF,170,58,62,62,62,67,65,65,65,67,63.0,63.0,37.0,68.0,56.0,69.0,70.0,43.0,56.0,71.0,74.0,73.0,79.0,62.0,85.0,64.0,42.0,66.0,40.0,57.0,52.0,38.0,65.0,56.0,46.0,70.0,17.0,60.0,58.0,2,3,Medium,Medium
248706,58,ST,190,79,58,58,58,51,54,54,54,51,34.0,59.0,68.0,55.0,54.0,52.0,44.0,31.0,41.0,54.0,56.0,47.0,44.0,55.0,47.0,65.0,66.0,47.0,70.0,51.0,61.0,29.0,55.0,42.0,58.0,47.0,28.0,21.0,22.0,3,2,Medium,Low
248183,59,RW,182,78,57,57,57,59,57,57,57,59,53.0,54.0,43.0,54.0,45.0,58.0,43.0,33.0,40.0,54.0,89.0,86.0,83.0,51.0,66.0,61.0,,,66.0,53.0,46.0,27.0,53.0,47.0,50.0,49.0,34.0,29.0,28.0,3,2,Medium,Medium
247935,67,ST,154,81,67,67,67,65,65,65,65,65,65.0,67.0,61.0,58.0,57.0,61.0,43.0,48.0,26.0,63.0,74.0,76.0,66.0,67.0,66.0,78.0,79.0,65.0,76.0,62.0,57.0,19.0,68.0,59.0,62.0,61.0,18.0,13.0,18.0,3,2,High,Medium
248383,55,ST,170,54,54,54,54,54,55,55,55,54,33.0,59.0,42.0,50.0,53.0,59.0,46.0,28.0,34.0,52.0,62.0,63.0,57.0,46.0,92.0,54.0,53.0,57.0,28.0,57.0,28.0,17.0,63.0,48.0,59.0,42.0,10.0,16.0,17.0,3,2,Medium,Low
245526,61,ST,187,82,61,61,61,58,59,59,59,58,33.0,63.0,59.0,49.0,41.0,61.0,42.0,28.0,32.0,63.0,73.0,75.0,62.0,55.0,62.0,62.0,71.0,64.0,71.0,57.0,41.0,22.0,58.0,44.0,59.0,52.0,15.0,12.0,19.0,3,3,Medium,Low
246921,60,ST,185,74,60,60,60,57,59,59,59,57,34.0,62.0,58.0,55.0,59.0,59.0,48.0,37.0,39.0,58.0,64.0,67.0,47.0,60.0,58.0,64.0,68.0,76.0,59.0,60.0,38.0,12.0,57.0,57.0,76.0,58.0,14.0,18.0,22.0,3,2,High,Medium
245528,63,ST,185,78,63,63,63,60,62,62,62,60,42.0,66.0,67.0,59.0,55.0,61.0,47.0,39.0,53.0,60.0,61.0,63.0,56.0,64.0,55.0,61.0,71.0,59.0,63.0,62.0,38.0,22.0,66.0,53.0,59.0,61.0,21.0,18.0,19.0,3,2,Medium,Low
245615,60,ST,182,76,60,60,60,56,57,57,57,56,54.0,62.0,66.0,59.0,56.0,54.0,31.0,38.0,49.0,56.0,55.0,55.0,47.0,58.0,64.0,61.0,66.0,57.0,68.0,53.0,50.0,17.0,59.0,56.0,50.0,53.0,21.0,26.0,20.0,3,2,Medium,Low
245532,65,ST,187,82,65,65,65,56,60,60,60,56,39.0,69.0,74.0,49.0,58.0,53.0,39.0,32.0,39.0,61.0,53.0,63.0,53.0,62.0,46.0,74.0,60.0,54.0,84.0,54.0,32.0,11.0,64.0,54.0,65.0,64.0,16.0,22.0,17.0,2,3,Medium,Medium
245653,60,LS,182,74,60,60,60,56,58,58,58,56,31.0,65.0,63.0,53.0,53.0,60.0,31.0,28.0,39.0,59.0,66.0,65.0,53.0,48.0,65.0,60.0,64.0,53.0,67.0,62.0,50.0,11.0,59.0,45.0,64.0,54.0,15.0,11.0,16.0,3,3,High,Medium
245997,60,ST,154,78,60,60,60,57,57,57,57,57,49.0,58.0,60.0,57.0,59.0,54.0,56.0,46.0,44.0,55.0,63.0,67.0,60.0,57.0,60.0,66.0,61.0,66.0,67.0,54.0,55.0,22.0,60.0,51.0,66.0,52.0,37.0,21.0,16.0,3,2,Medium,Medium
246315,52,ST,154,72,52,52,52,50,50,50,50,50,31.0,53.0,49.0,38.0,54.0,47.0,49.0,42.0,36.0,48.0,69.0,74.0,72.0,45.0,66.0,52.0,58.0,55.0,57.0,56.0,29.0,17.0,49.0,43.0,57.0,45.0,20.0,16.0,14.0,2,2,High,Medium
246438,68,ST,175,68,68,68,68,66,68,68,68,66,42.0,69.0,57.0,62.0,69.0,64.0,61.0,56.0,45.0,69.0,74.0,75.0,70.0,68.0,79.0,68.0,66.0,68.0,64.0,66.0,48.0,24.0,73.0,61.0,67.0,66.0,29.0,25.0,20.0,3,3,Medium,Low
245624,60,CF,175,68,59,59,59,60,60,60,60,60,45.0,64.0,42.0,62.0,50.0,63.0,58.0,39.0,51.0,66.0,63.0,65.0,66.0,55.0,69.0,60.0,62.0,62.0,63.0,47.0,40.0,10.0,55.0,58.0,54.0,44.0,17.0,15.0,10.0,3,2,Medium,Medium
246828,61,ST,190,83,61,61,61,55,58,58,58,55,27.0,65.0,65.0,63.0,43.0,61.0,34.0,27.0,56.0,62.0,45.0,48.0,45.0,54.0,33.0,60.0,69.0,61.0,90.0,47.0,50.0,20.0,61.0,49.0,62.0,60.0,18.0,22.0,23.0,2,2,Medium,Low
246878,65,ST,190,82,65,65,65,57,60,60,60,57,45.0,71.0,70.0,63.0,69.0,53.0,42.0,41.0,33.0,,,,49.0,,,73.0,,,,66.0,51.0,15.0,69.0,51.0,70.0,61.0,12.0,15.0,11.0,4,2,Medium,Low
247023,63,ST,182,79,62,62,62,61,61,61,61,61,53.0,59.0,60.0,48.0,44.0,61.0,49.0,30.0,54.0,62.0,78.0,85.0,68.0,57.0,56.0,63.0,59.0,63.0,78.0,48.0,33.0,19.0,64.0,56.0,57.0,54.0,12.0,19.0,14.0,2,2,High,Medium
246919,61,ST,190,79,60,60,60,55,57,57,57,55,40.0,70.0,68.0,56.0,43.0,55.0,45.0,36.0,34.0,54.0,55.0,54.0,51.0,59.0,48.0,57.0,63.0,54.0,67.0,58.0,38.0,17.0,57.0,52.0,73.0,50.0,,20.0,19.0,3,2,High,Low
245079,61,ST,154,73,61,61,61,60,61,61,61,60,33.0,67.0,56.0,59.0,49.0,64.0,42.0,26.0,35.0,56.0,78.0,77.0,71.0,68.0,71.0,55.0,64.0,62.0,61.0,52.0,34.0,24.0,52.0,52.0,47.0,62.0,25.0,17.0,15.0,3,2,Medium,Medium
244038,63,ST,182,73,62,62,62,64,63,63,63,64,62.0,62.0,63.0,61.0,58.0,66.0,54.0,60.0,58.0,65.0,74.0,78.0,71.0,57.0,51.0,57.0,55.0,50.0,52.0,61.0,45.0,25.0,58.0,64.0,64.0,58.0,23.0,15.0,14.0,2,3,Medium,Low
244321,63,ST,154,63,62,62,62,61,61,61,61,61,44.0,62.0,59.0,56.0,63.0,60.0,54.0,32.0,42.0,61.0,78.0,79.0,72.0,59.0,51.0,65.0,76.0,78.0,69.0,66.0,79.0,43.0,54.0,54.0,60.0,57.0,40.0,37.0,34.0,4,3,High,High
244046,64,ST,190,82,64,64,64,58,61,61,61,58,36.0,70.0,72.0,61.0,59.0,58.0,49.0,41.0,51.0,59.0,63.0,67.0,54.0,59.0,49.0,68.0,68.0,55.0,69.0,58.0,47.0,15.0,59.0,53.0,65.0,59.0,30.0,15.0,22.0,4,2,Medium,Low
243972,62,ST,190,81,62,62,62,56,59,59,59,56,33.0,67.0,64.0,55.0,53.0,59.0,33.0,32.0,26.0,57.0,60.0,61.0,54.0,58.0,48.0,62.0,60.0,53.0,72.0,55.0,27.0,15.0,63.0,49.0,56.0,49.0,36.0,17.0,10.0,3,2,Medium,Medium
243903,72,ST,187,84,72,72,72,68,69,69,69,68,61.0,73.0,83.0,63.0,66.0,70.0,52.0,58.0,55.0,66.0,66.0,70.0,65.0,70.0,67.0,72.0,81.0,78.0,86.0,65.0,51.0,46.0,71.0,66.0,67.0,69.0,31.0,46.0,31.0,3,3,Medium,Low
244617,71,LW,165,68,69,69,69,71,69,69,69,71,66.0,63.0,64.0,68.0,53.0,75.0,53.0,43.0,58.0,73.0,91.0,92.0,85.0,63.0,72.0,72.0,63.0,63.0,72.0,63.0,43.0,43.0,60.0,60.0,60.0,62.0,31.0,52.0,31.0,4,3,High,Medium
244165,59,ST,154,77,58,58,58,56,58,58,58,56,32.0,60.0,55.0,51.0,42.0,61.0,40.0,30.0,29.0,59.0,71.0,67.0,68.0,57.0,72.0,57.0,63.0,59.0,65.0,47.0,54.0,10.0,57.0,48.0,52.0,44.0,28.0,13.0,13.0,3,2,Medium,Medium
243897,58,ST,185,78,58,58,58,56,58,58,58,56,29.0,62.0,46.0,45.0,53.0,61.0,50.0,29.0,34.0,64.0,68.0,65.0,66.0,51.0,74.0,61.0,54.0,,67.0,51.0,26.0,13.0,59.0,55.0,66.0,47.0,20.0,14.0,12.0,3,2,High,Low
243813,55,ST,185,74,55,55,55,49,52,52,52,49,29.0,60.0,57.0,39.0,42.0,46.0,41.0,30.0,32.0,50.0,62.0,61.0,52.0,52.0,61.0,58.0,66.0,52.0,59.0,52.0,31.0,17.0,56.0,44.0,60.0,51.0,11.0,19.0,19.0,3,2,Medium,Medium
244342,58,LW,154,66,55,55,55,58,57,57,57,58,55.0,55.0,41.0,54.0,47.0,63.0,47.0,47.0,47.0,61.0,78.0,73.0,67.0,45.0,80.0,64.0,47.0,42.0,44.0,52.0,41.0,21.0,50.0,49.0,58.0,53.0,20.0,29.0,27.0,3,3,Medium,Medium
243159,61,ST,182,73,61,61,61,62,62,62,62,62,51.0,62.0,53.0,59.0,54.0,66.0,54.0,50.0,46.0,67.0,64.0,66.0,69.0,56.0,71.0,59.0,65.0,61.0,57.0,59.0,36.0,26.0,62.0,58.0,47.0,59.0,23.0,19.0,14.0,3,3,Medium,Medium
243034,61,ST,172,59,61,61,61,62,62,62,62,62,46.0,69.0,51.0,57.0,45.0,66.0,44.0,40.0,45.0,63.0,75.0,76.0,68.0,63.0,79.0,52.0,63.0,55.0,54.0,64.0,51.0,32.0,53.0,54.0,65.0,56.0,49.0,19.0,15.0,3,3,Medium,Medium
242419,61,RW,182,72,58,58,58,61,59,59,59,61,53.0,58.0,42.0,47.0,53.0,64.0,45.0,37.0,45.0,58.0,87.0,86.0,86.0,53.0,82.0,63.0,68.0,60.0,42.0,49.0,38.0,21.0,58.0,48.0,51.0,50.0,23.0,27.0,25.0,3,3,Medium,Medium
243337,56,ST,175,71,56,56,56,54,55,55,55,54,34.0,59.0,49.0,51.0,45.0,54.0,44.0,36.0,35.0,53.0,69.0,72.0,69.0,56.0,69.0,55.0,69.0,60.0,57.0,48.0,32.0,21.0,53.0,50.0,62.0,52.0,18.0,11.0,13.0,3,2,Medium,Medium
242597,57,ST,154,77,57,57,57,54,55,55,55,54,36.0,57.0,59.0,50.0,51.0,56.0,49.0,40.0,41.0,59.0,57.0,61.0,64.0,45.0,65.0,58.0,64.0,56.0,70.0,59.0,47.0,22.0,56.0,49.0,62.0,52.0,39.0,24.0,22.0,3,2,Medium,Medium
243203,56,ST,154,60,55,55,55,53,54,54,54,53,33.0,61.0,56.0,42.0,39.0,51.0,34.0,32.0,33.0,53.0,65.0,62.0,74.0,55.0,73.0,51.0,72.0,52.0,58.0,49.0,36.0,16.0,57.0,47.0,51.0,55.0,14.0,15.0,19.0,3,2,High,Medium
242750,56,ST,182,78,55,55,55,58,56,56,56,58,52.0,54.0,44.0,51.0,41.0,62.0,40.0,41.0,46.0,55.0,82.0,79.0,76.0,48.0,73.0,55.0,62.0,63.0,55.0,49.0,41.0,34.0,55.0,49.0,58.0,53.0,38.0,30.0,30.0,3,2,Medium,Low
242341,69,LW,187,71,69,69,69,69,69,69,69,69,57.0,67.0,70.0,64.0,60.0,71.0,60.0,59.0,59.0,71.0,81.0,82.0,74.0,68.0,60.0,69.0,65.0,61.0,62.0,59.0,62.0,29.0,68.0,63.0,61.0,66.0,34.0,26.0,24.0,3,3,Medium,Medium
242559,67,LS,165,62,62,62,62,68,67,67,67,68,62.0,63.0,39.0,67.0,56.0,70.0,63.0,66.0,64.0,70.0,75.0,66.0,88.0,68.0,90.0,61.0,65.0,70.0,43.0,62.0,37.0,56.0,67.0,65.0,52.0,64.0,28.0,49.0,37.0,3,3,Medium,Medium
242312,64,ST,154,72,64,64,64,62,63,63,63,62,41.0,68.0,64.0,57.0,59.0,65.0,42.0,37.0,34.0,63.0,77.0,73.0,75.0,52.0,69.0,64.0,93.0,69.0,67.0,59.0,36.0,16.0,64.0,52.0,68.0,48.0,16.0,11.0,11.0,3,2,High,Low
241068,63,ST,154,72,63,63,63,59,62,62,62,59,36.0,58.0,70.0,66.0,62.0,56.0,33.0,35.0,42.0,69.0,66.0,62.0,58.0,60.0,61.0,64.0,60.0,53.0,55.0,66.0,42.0,31.0,68.0,42.0,62.0,45.0,35.0,30.0,31.0,3,3,Medium,Medium
241499,69,LS,185,84,69,69,69,60,64,64,64,60,36.0,79.0,77.0,55.0,65.0,66.0,31.0,28.0,47.0,65.0,47.0,45.0,60.0,60.0,69.0,75.0,81.0,64.0,93.0,65.0,51.0,16.0,70.0,51.0,55.0,50.0,16.0,19.0,18.0,2,3,Medium,Low
242065,57,ST,198,84,56,56,56,51,53,53,53,51,36.0,54.0,69.0,51.0,41.0,49.0,36.0,30.0,41.0,52.0,53.0,55.0,55.0,48.0,50.0,58.0,73.0,60.0,78.0,49.0,51.0,20.0,57.0,51.0,56.0,54.0,36.0,28.0,25.0,3,2,High,Medium
241275,63,ST,154,78,63,63,63,62,64,64,64,62,42.0,61.0,52.0,67.0,67.0,70.0,58.0,60.0,45.0,66.0,62.0,65.0,63.0,58.0,70.0,70.0,56.0,51.0,62.0,62.0,30.0,15.0,63.0,59.0,62.0,53.0,16.0,16.0,13.0,4,3,Medium,Medium
242213,51,ST,172,64,51,51,51,52,52,52,52,52,34.0,55.0,41.0,49.0,49.0,53.0,45.0,40.0,40.0,50.0,69.0,57.0,74.0,47.0,81.0,49.0,55.0,51.0,57.0,42.0,46.0,25.0,52.0,49.0,48.0,47.0,22.0,10.0,11.0,3,2,Medium,Medium
241165,62,LW,154,71,58,58,58,62,61,61,61,62,58.0,60.0,45.0,55.0,50.0,70.0,47.0,43.0,45.0,65.0,68.0,68.0,66.0,49.0,80.0,66.0,45.0,66.0,35.0,50.0,31.0,31.0,57.0,63.0,55.0,47.0,22.0,28.0,23.0,4,2,Medium,Medium
242250,59,ST,182,82,58,58,58,55,56,56,56,55,36.0,62.0,66.0,52.0,53.0,57.0,46.0,36.0,33.0,61.0,61.0,64.0,54.0,49.0,62.0,56.0,62.0,67.0,62.0,49.0,37.0,22.0,55.0,47.0,57.0,49.0,29.0,26.0,27.0,3,2,High,Low
241676,58,ST,187,79,58,58,58,56,57,57,57,56,48.0,58.0,54.0,44.0,41.0,57.0,40.0,31.0,40.0,56.0,72.0,77.0,55.0,54.0,57.0,62.0,59.0,57.0,69.0,55.0,45.0,16.0,57.0,48.0,53.0,41.0,18.0,20.0,17.0,3,2,Medium,Medium
242281,59,ST,167,66,58,58,58,57,58,58,58,57,32.0,58.0,54.0,51.0,52.0,56.0,53.0,40.0,36.0,57.0,78.0,78.0,73.0,56.0,78.0,64.0,59.0,56.0,58.0,56.0,41.0,10.0,53.0,53.0,60.0,43.0,12.0,15.0,20.0,3,2,Medium,Medium
242272,59,LS,187,79,59,59,59,54,56,56,56,54,33.0,59.0,59.0,41.0,48.0,57.0,33.0,29.0,32.0,54.0,68.0,72.0,53.0,58.0,68.0,61.0,58.0,56.0,80.0,52.0,55.0,19.0,57.0,51.0,62.0,51.0,16.0,16.0,20.0,3,2,Medium,Medium
241573,66,ST,154,66,65,65,65,61,63,63,63,61,30.0,69.0,52.0,45.0,52.0,63.0,40.0,27.0,39.0,64.0,80.0,82.0,71.0,54.0,68.0,75.0,70.0,73.0,76.0,62.0,40.0,12.0,65.0,51.0,63.0,55.0,30.0,14.0,17.0,3,3,Medium,Medium
241407,59,ST,182,77,58,58,58,54,56,56,56,54,28.0,58.0,54.0,46.0,47.0,52.0,45.0,38.0,41.0,52.0,68.0,64.0,65.0,53.0,58.0,62.0,65.0,65.0,65.0,55.0,64.0,18.0,69.0,51.0,63.0,51.0,38.0,20.0,16.0,3,2,High,Medium
241114,60,ST,187,73,59,59,59,59,59,59,59,59,46.0,59.0,50.0,56.0,49.0,63.0,33.0,33.0,52.0,62.0,78.0,76.0,58.0,48.0,63.0,62.0,63.0,61.0,65.0,51.0,68.0,22.0,58.0,49.0,58.0,47.0,32.0,21.0,20.0,3,3,High,Medium
242012,65,RW,182,74,65,65,65,61,62,62,62,61,52.0,64.0,66.0,57.0,59.0,60.0,26.0,22.0,49.0,56.0,79.0,84.0,67.0,62.0,59.0,67.0,75.0,55.0,74.0,58.0,68.0,19.0,65.0,43.0,56.0,51.0,24.0,44.0,33.0,2,3,High,Low
241905,58,ST,185,76,58,58,58,54,56,56,56,54,34.0,58.0,59.0,54.0,55.0,56.0,42.0,38.0,37.0,55.0,62.0,61.0,49.0,56.0,46.0,58.0,49.0,54.0,63.0,49.0,37.0,19.0,58.0,43.0,61.0,48.0,32.0,21.0,15.0,3,3,Medium,Medium
240959,64,ST,182,78,64,64,64,59,61,61,61,59,38.0,66.0,64.0,60.0,55.0,61.0,45.0,42.0,41.0,63.0,63.0,62.0,61.0,58.0,67.0,67.0,70.0,66.0,69.0,61.0,63.0,26.0,65.0,47.0,60.0,53.0,19.0,24.0,17.0,3,3,Medium,Medium
239910,61,ST,154,78,61,61,61,57,59,59,59,57,39.0,66.0,61.0,52.0,58.0,59.0,39.0,40.0,32.0,59.0,61.0,63.0,57.0,60.0,62.0,66.0,73.0,57.0,61.0,60.0,31.0,20.0,58.0,53.0,70.0,47.0,14.0,17.0,20.0,3,2,Medium,Medium
240736,58,RW,167,59,53,53,53,58,57,57,57,58,62.0,50.0,42.0,59.0,56.0,68.0,57.0,47.0,42.0,67.0,60.0,54.0,59.0,44.0,95.0,64.0,49.0,44.0,33.0,46.0,35.0,18.0,50.0,60.0,62.0,49.0,15.0,33.0,32.0,4,2,High,Low
240168,69,ST,175,63,69,69,69,64,67,67,67,64,40.0,69.0,69.0,66.0,55.0,63.0,47.0,44.0,45.0,72.0,62.0,61.0,68.0,68.0,71.0,78.0,74.0,72.0,70.0,68.0,64.0,23.0,73.0,55.0,72.0,68.0,30.0,17.0,15.0,3,2,High,Low
240788,60,LW,154,73,59,59,59,60,59,59,59,60,53.0,63.0,41.0,55.0,44.0,65.0,46.0,34.0,36.0,59.0,70.0,73.0,57.0,50.0,77.0,62.0,42.0,60.0,70.0,37.0,32.0,19.0,65.0,51.0,60.0,42.0,15.0,29.0,30.0,2,2,High,Low
240663,65,ST,175,69,65,65,65,61,64,64,64,61,26.0,70.0,68.0,66.0,62.0,64.0,31.0,29.0,39.0,64.0,69.0,68.0,69.0,62.0,73.0,65.0,66.0,58.0,57.0,64.0,30.0,15.0,63.0,55.0,60.0,55.0,28.0,28.0,19.0,3,3,Medium,Medium
240524,60,ST,185,74,59,59,59,60,58,58,58,60,56.0,56.0,52.0,56.0,54.0,60.0,52.0,35.0,49.0,58.0,87.0,90.0,72.0,45.0,64.0,62.0,71.0,64.0,69.0,50.0,51.0,20.0,52.0,45.0,53.0,52.0,39.0,34.0,32.0,4,2,Medium,Medium
239223,58,RW,154,74,53,53,53,58,56,56,56,58,54.0,49.0,47.0,63.0,39.0,62.0,46.0,38.0,57.0,62.0,66.0,67.0,64.0,53.0,79.0,50.0,61.0,53.0,57.0,39.0,46.0,28.0,46.0,60.0,55.0,51.0,40.0,38.0,39.0,4,3,High,Medium
240260,66,LW,182,73,65,65,65,66,65,65,65,66,67.0,65.0,58.0,62.0,55.0,68.0,49.0,38.0,42.0,64.0,76.0,79.0,71.0,60.0,68.0,68.0,80.0,64.0,65.0,55.0,74.0,22.0,63.0,58.0,46.0,60.0,32.0,19.0,14.0,3,3,Medium,Low
239159,61,ST,182,73,61,61,61,61,61,61,61,61,46.0,58.0,52.0,56.0,58.0,61.0,28.0,46.0,30.0,59.0,80.0,77.0,83.0,65.0,65.0,65.0,49.0,59.0,61.0,55.0,52.0,18.0,57.0,54.0,53.0,60.0,30.0,14.0,12.0,4,3,High,Medium
238385,65,RW,175,71,63,63,63,65,65,65,65,65,62.0,63.0,47.0,67.0,43.0,64.0,65.0,53.0,63.0,63.0,72.0,73.0,75.0,65.0,75.0,64.0,61.0,71.0,65.0,58.0,62.0,54.0,66.0,65.0,24.0,58.0,25.0,59.0,46.0,3,3,High,Medium
237461,66,ST,185,78,66,66,66,60,63,63,63,60,29.0,63.0,69.0,51.0,64.0,66.0,56.0,49.0,36.0,64.0,64.0,79.0,71.0,59.0,73.0,72.0,79.0,49.0,71.0,59.0,65.0,13.0,68.0,52.0,68.0,60.0,32.0,17.0,18.0,3,3,Medium,Medium
237542,63,ST,154,69,63,63,63,62,62,62,62,62,55.0,73.0,61.0,61.0,55.0,58.0,48.0,37.0,36.0,60.0,73.0,72.0,65.0,59.0,75.0,60.0,77.0,57.0,59.0,71.0,45.0,19.0,55.0,56.0,73.0,57.0,29.0,19.0,27.0,5,3,High,Low
238284,55,ST,172,62,54,54,54,55,55,55,55,55,28.0,59.0,46.0,53.0,44.0,54.0,33.0,31.0,35.0,52.0,77.0,73.0,78.0,52.0,82.0,42.0,67.0,64.0,42.0,54.0,28.0,18.0,54.0,50.0,60.0,49.0,31.0,15.0,13.0,3,2,Medium,Medium
238378,55,LW,175,69,48,48,48,55,51,51,51,55,56.0,41.0,26.0,50.0,34.0,55.0,38.0,32.0,42.0,58.0,74.0,76.0,83.0,45.0,66.0,44.0,82.0,71.0,54.0,37.0,32.0,16.0,49.0,48.0,43.0,46.0,38.0,17.0,15.0,4,2,High,Medium
238984,66,LW,175,69,60,60,60,66,64,64,64,66,50.0,62.0,31.0,60.0,54.0,71.0,62.0,42.0,39.0,67.0,89.0,85.0,87.0,62.0,86.0,63.0,66.0,69.0,47.0,50.0,40.0,21.0,58.0,58.0,42.0,67.0,40.0,19.0,22.0,5,3,Medium,Low
238989,69,RS,154,72,66,66,66,69,68,68,68,69,66.0,68.0,44.0,70.0,65.0,68.0,65.0,67.0,71.0,70.0,71.0,73.0,62.0,65.0,73.0,70.0,36.0,70.0,63.0,71.0,53.0,66.0,67.0,71.0,66.0,67.0,67.0,58.0,53.0,4,3,Medium,Medium
237253,63,ST,154,77,63,63,63,62,63,63,63,62,48.0,61.0,56.0,65.0,54.0,65.0,56.0,41.0,47.0,60.0,77.0,77.0,78.0,59.0,64.0,74.0,71.0,64.0,62.0,59.0,64.0,35.0,60.0,49.0,59.0,55.0,39.0,38.0,36.0,4,2,Medium,Medium
237013,71,ST,154,73,70,70,70,64,68,68,68,64,30.0,74.0,72.0,71.0,70.0,66.0,68.0,59.0,40.0,64.0,64.0,68.0,63.0,59.0,72.0,72.0,60.0,56.0,75.0,73.0,50.0,16.0,76.0,64.0,73.0,69.0,,12.0,13.0,4,3,High,Low
235690,62,CF,172,63,58,58,58,62,62,62,62,62,60.0,51.0,55.0,68.0,39.0,67.0,56.0,37.0,62.0,63.0,69.0,65.0,59.0,56.0,82.0,64.0,56.0,62.0,34.0,37.0,50.0,40.0,64.0,65.0,50.0,63.0,25.0,42.0,48.0,3,2,High,Medium
